,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated
1796,780000,3,2,2610,7567,2,0,9,2610,0,1997,0
1797,212000,4,2,1880,7500,1,0,6,980,900,1946,0
1798,580000,4,2,2330,6703,1,0,7,1710,620,1983,0
1799,465000,4,2,2200,3141,2,0,7,2060,140,1994,0
1800,206000,4,2,1720,7560,1,0,7,1720,0,1959,0
1801,615000,3,2,2250,10171,2,0,9,2250,0,1987,0
1802,519000,4,1,1640,6305,1,0,6,1640,0,1907,0
1803,1140000,4,3,4130,11444,2,0,11,4130,0,2001,0
1804,330000,5,2,2600,3839,2,0,7,2600,0,2005,0
1805,240000,4,1,1920,7973,1,0,8,1920,0,1955,0
1806,574000,3,2,2060,7000,1,0,9,2060,0,1988,0
1807,930000,4,4,5710,24663,2,0,11,5710,0,2007,0
1808,850000,4,3,2720,183823,2,0,8,2720,0,1975,2007
1809,415000,3,1,1490,7275,1,0,7,1090,400,1974,0
1810,480000,3,2,2360,9005,1,0,7,1340,1020,1929,0
1811,300000,5,1,1940,8875,1,0,7,1940,0,1957,0
1812,439000,4,2,2570,9503,2,0,8,2570,0,1980,0
1813,450000,3,1,1160,36831,1,0,7,1160,0,1938,0
1814,589000,3,2,2660,206480,1,0,8,2660,0,1989,0
1815,477000,3,2,1260,3000,2,0,7,1260,0,2003,0
1816,587500,4,2,1780,6120,1,0,8,1310,470,1951,0
1817,1320000,4,2,3180,6105,2,0,10,3180,0,1905,0
1818,1430000,4,2,3380,27589,2,0,10,3380,0,1966,0
1819,700000,4,2,2690,15000,2,0,9,1890,800,1978,0
1820,275000,2,1,1180,6552,1,0,6,1180,0,1949,0
1821,367500,3,1,1660,11783,1,0,7,1160,500,1978,0
1822,453250,4,2,2260,6300,2,0,7,2260,0,2001,0
1823,607000,5,1,1910,5428,1,0,8,1390,520,1954,0
1824,255000,4,2,2430,8960,1,0,7,1430,1000,1960,0
1825,501000,2,2,1300,2500,1,0,7,770,530,1926,0
1826,450000,3,1,1060,4650,1,0,7,910,150,1950,0
1827,360000,3,2,2200,8000,2,0,8,2200,0,1981,0
1828,460000,4,1,1720,3050,1,0,7,1040,680,1929,0
1829,753000,3,1,2360,8290,1,0,7,1180,1180,1950,0
1830,389950,2,1,820,4234,1,0,6,820,0,1951,0
1831,469000,2,1,1030,4400,1,0,7,1030,0,1924,0
1832,550000,4,1,2030,5688,2,0,9,1730,300,1939,0
1833,565000,5,3,2700,11675,1,0,6,1950,750,1948,0
1834,189650,2,1,1100,7600,1,0,6,1100,0,1980,0
1835,1530000,4,3,3620,5131,2,0,11,2350,1270,1927,0
1836,260000,3,1,1340,8000,1,0,7,1340,0,1980,0
1837,243000,3,1,1790,12000,1,0,7,1040,750,1960,0
1838,1100000,4,2,3830,13800,1,0,9,2030,1800,1969,0
1839,249000,3,1,1580,7200,1,0,7,1080,500,1976,0
1840,720000,2,1,2020,7200,1,0,7,1700,320,1947,0
1841,905000,4,2,3330,9557,2,0,10,3330,0,1995,0
1842,824500,4,2,2610,3500,1,0,7,1610,1000,1927,0
1843,762500,4,2,2610,8760,1,0,8,1760,850,1978,0
1844,580000,3,2,1740,1280,3,0,8,1740,0,2008,0
1845,380000,3,2,1840,8580,1,0,8,1840,0,1990,0
1846,805000,3,1,1080,3200,1,0,7,880,200,1926,0
1847,520000,4,1,1240,4532,1,0,7,1240,0,1944,0
1848,1570000,5,4,5620,5800,3,0,11,4700,920,1999,0
1849,175000,2,1,1170,8925,1,0,6,1170,0,1911,0
1850,353500,4,2,1760,9602,2,0,7,1760,0,1987,0
1851,500000,4,2,2230,26989,1,0,8,1400,830,1962,0
1852,386500,3,1,1520,7350,1,0,7,1140,380,1972,0
1853,210000,2,1,1450,4750,1,0,7,850,600,1950,0
1854,439500,3,2,1600,6510,1,0,7,940,660,1983,0
1855,315000,5,2,3220,5751,2,0,8,3220,0,2002,0
1856,339000,4,2,1830,8601,2,0,7,1830,0,2003,0
1857,655000,4,2,2200,9163,1,0,8,1430,770,1971,0
1858,740000,2,2,2170,8678,1,0,8,2170,0,2008,0
1859,685000,5,2,1900,7843,2,0,7,1900,0,1966,0
1860,550000,5,2,2960,9877,1,0,7,1480,1480,1960,0
1861,405000,2,1,1710,4234,2,0,7,1330,380,1920,1979
1862,765000,4,2,2620,17366,1,0,9,1430,1190,1984,0
1863,625000,3,2,2140,3600,2,0,8,1680,460,1911,1997
1864,207000,4,2,2100,19680,1,0,6,2100,0,1914,0
1865,370000,4,2,2100,19680,1,0,6,2100,0,1914,0
1866,475000,3,2,1460,4961,1,0,8,1150,310,1988,0
1867,365000,2,1,990,8250,1,0,7,990,0,1955,0
1868,411800,4,2,2190,6800,1,0,7,1340,850,1969,0
1869,668000,5,3,3990,42436,2,0,9,2710,1280,2002,0
1870,618000,3,2,2340,3630,2,0,9,2340,0,1998,0
1871,247500,4,2,2460,5921,1,0,7,1230,1230,1948,0
1872,345000,5,3,2080,6150,1,0,7,1040,1040,1950,0
1873,616300,3,2,1700,8400,2,0,7,1700,0,1927,0
1874,348000,3,1,1330,6768,1,0,7,1330,0,1952,0
1875,425000,3,2,1630,10762,1,0,7,1630,0,1994,0
1876,850000,5,2,2920,11880,1,0,8,1660,1260,1968,0
1877,820000,5,2,2830,6137,2,0,9,2830,0,2010,0
1878,832000,4,2,3190,52953,2,0,10,3190,0,1980,0
1879,835000,3,1,1490,3840,2,0,8,1490,0,1984,2014
1880,350000,3,2,1630,3425,2,0,8,1630,0,1999,0
1881,349000,4,2,2280,4096,2,0,7,2280,0,2003,0
1882,1130000,6,3,3010,4360,2,0,9,2000,1010,2014,0
1883,320000,3,2,1590,3480,2,0,7,1590,0,2004,0
1884,150000,3,1,1250,7210,1,0,7,1250,0,1968,0
1885,340000,3,1,1710,10190,1,0,6,1310,400,1949,0
1886,785500,4,4,3280,8448,2,0,10,3280,0,2007,0
1887,410500,4,2,3362,8601,2,0,8,3362,0,2004,0
1888,580000,3,2,2200,11000,2,0,9,2200,0,1978,0
1889,345000,2,1,830,920,2,0,7,830,0,2005,0
1890,550000,3,2,2160,37000,1,0,7,1760,400,1933,0
1891,449500,4,3,2580,7299,2,0,8,2580,0,1998,0
1892,300000,3,1,2150,7007,1,0,6,2150,0,1954,0
1893,915000,4,2,3510,28052,2,0,10,3510,0,1988,0
1894,1580000,4,3,3810,9916,2,0,11,3810,0,1989,0
1895,599000,4,2,2020,2750,1,0,8,1010,1010,1917,2014
1896,755000,4,2,2120,10202,1,0,7,1620,500,1960,0
1897,400000,3,1,1250,7157,1,0,7,1250,0,1944,2010
1898,133000,3,1,980,9115,1,0,7,980,0,1968,0
1899,330000,4,1,1250,8400,1,0,7,960,290,1951,0
1900,330000,4,1,1100,5000,1,0,6,1100,0,1904,0
1901,375000,3,1,1330,9417,1,0,6,710,620,1936,0
1902,485000,4,2,2560,8956,1,0,7,1500,1060,1968,0
1903,470000,4,2,1850,11250,1,0,7,1210,640,1981,0
1904,1050000,4,3,2790,3600,2,0,8,1880,910,1905,2013
1905,548800,4,1,1660,4704,1,0,7,1260,400,1930,0
1906,315000,2,1,1080,2674,1,0,6,720,360,1919,0
1907,590000,3,2,3030,9374,1,0,7,2100,930,1959,0
1908,439950,4,2,2380,12067,2,0,7,2380,0,2002,0
1909,325000,3,1,2250,26337,1,0,8,2250,0,1980,0
1910,400000,2,1,880,5111,1,0,6,880,0,1931,0
1911,685000,4,2,2770,10051,2,0,10,2770,0,1987,0
1912,339950,3,2,1340,10200,1,0,7,1340,0,1953,0
1913,315000,3,1,1660,8160,1,0,7,1660,0,1951,0
1914,411753,3,2,1710,3795,2,0,7,1710,0,2009,0
1915,577000,2,1,1620,4879,1,0,7,1040,580,1924,2011
1916,500000,3,1,1530,8829,1,0,8,1530,0,1972,0
1917,210000,3,2,1440,10111,1,0,7,1440,0,1963,0
1918,640000,4,1,2020,16120,1,0,7,2020,0,1969,0
1919,460000,4,1,1870,8663,1,0,7,1870,0,1949,0
1920,265000,2,1,620,4760,1,0,6,620,0,1941,0
1921,740000,5,5,5774,31675,1,0,11,4490,1284,1984,0
1922,230000,3,1,1240,6195,1,0,6,1240,0,1948,0
1923,315000,3,1,1890,10661,1,0,7,1460,430,1978,0
1924,432000,3,1,2410,51763,1,0,8,1410,1000,1981,0
1925,467000,3,2,1530,3984,2,0,8,1530,0,1995,0
1926,255000,5,3,2800,9900,1,0,7,2800,0,1964,0
1927,316500,3,1,1460,6360,1,0,7,1010,450,1979,0
1928,190000,4,2,1580,6250,1,0,7,860,720,1977,0
1929,490000,3,2,1450,2400,1,0,8,1450,0,1900,2003
1930,378000,4,1,1990,23200,1,0,7,1990,0,1976,0
1931,598800,6,4,4470,17877,3,0,9,3230,1240,2013,0
1932,333800,5,3,1980,3868,1,0,7,1220,760,1990,0
1933,690000,4,2,2920,9904,2,0,9,2920,0,1990,0
1934,320000,4,1,1660,6200,1,0,6,830,830,1948,0
1935,1250000,4,3,3190,6000,1,0,9,2410,780,1912,0
1936,335000,3,1,1560,9600,1,0,7,1560,0,1961,0
1937,840000,3,2,3050,33920,1,0,8,3050,0,2004,0
1938,608250,4,2,3030,21780,2,0,8,3030,0,1986,0
1939,550000,3,2,2260,4165,2,0,7,2260,0,2005,0
1940,240000,3,1,1260,7920,1,0,7,1260,0,1966,0
1941,998000,3,2,3370,11757,2,0,9,3370,0,1980,0
1942,275000,3,1,1490,8000,1,0,8,1490,0,1978,0
1943,284200,3,2,1570,9292,1,0,7,1110,460,1977,0
1944,1720000,4,3,4490,7623,2,0,10,3090,1400,1941,0
1945,2400000,4,3,4090,24825,2,0,11,3400,690,1926,0
1946,930800,5,2,4150,96574,2,0,10,4150,0,1988,0
1947,930000,4,3,2900,10400,1,0,8,1530,1370,1959,0
1948,215000,4,1,1430,8775,1,0,7,1030,400,1979,0
1949,480000,2,1,1008,26487,1,1,6,1008,0,1943,2002
1950,483945,2,1,1480,5120,1,0,6,840,640,1951,0
1951,347000,3,1,1240,8050,1,0,7,1240,0,1978,0
1952,232500,3,2,1370,9760,1,0,7,1110,260,1979,0
1953,390000,4,2,1770,33132,1,0,8,1190,580,1965,0
1954,550000,3,2,2160,15360,1,0,8,1410,750,1965,2000
1955,590000,4,2,2340,8971,2,0,9,2340,0,1987,0
1956,420850,1,1,960,40946,1,0,5,960,0,1945,0
1957,345000,4,2,2280,8190,1,0,7,1390,890,1983,0
1958,429800,3,2,1970,7000,1,0,8,1970,0,1986,0
1959,302000,4,1,1530,17664,1,0,7,1530,0,1968,0
1960,800000,4,1,1790,3952,1,0,8,1790,0,1932,0
1961,250000,3,2,1700,6000,2,0,8,1700,0,1997,0
1962,605000,3,2,2660,4500,1,0,7,1330,1330,1922,0
1963,412000,3,1,1950,52256,1,0,8,1950,0,1985,0
1964,252000,3,2,1340,5670,2,0,6,1340,0,1994,0
1965,375000,3,1,1130,12500,1,0,7,1130,0,1954,0
1966,725000,2,1,1950,2719,1,0,7,1010,940,1919,0
1967,471750,5,3,3790,8200,1,0,8,2120,1670,2001,0
1968,490000,4,2,2020,85813,2,0,7,2020,0,1995,0
1969,439000,2,1,800,5100,1,0,7,800,0,1945,0
1970,355000,4,2,1770,8890,1,0,6,1770,0,1949,0
1971,250000,1,0,940,87120,1,0,6,940,0,1944,0
1972,780000,4,2,2260,16188,1,0,10,2260,0,1984,0
1973,409000,2,1,890,3271,1,0,6,890,0,1918,0
1974,420000,2,1,860,3880,1,0,6,860,0,1916,0
1975,200000,1,0,680,9600,1,0,5,680,0,1947,0
1976,830000,2,1,2130,35679,1,0,7,2130,0,1963,0
1977,695000,3,2,2390,4555,2,0,9,2390,0,2006,0
1978,815000,4,2,3488,9614,2,0,10,3488,0,1998,0
1979,210000,3,1,1260,6223,1,0,7,820,440,1983,0
1980,635000,3,1,2940,6000,1,0,8,1590,1350,1957,0
1981,562500,4,2,2440,7322,2,0,9,2440,0,1991,0
1982,402500,4,2,2600,11951,2,0,10,2600,0,1988,0
1983,555000,3,2,2080,7020,1,0,7,1040,1040,1951,0
1984,310000,3,1,1990,7173,1,0,7,1990,0,1972,0
1985,500000,4,2,2840,18001,2,0,9,2840,0,1994,0
1986,430000,6,3,2630,8800,1,0,7,1610,1020,1959,0
1987,1600000,3,4,2820,7200,2,0,10,2460,360,1930,0
1988,627500,4,1,1560,4080,1,0,7,1560,0,1923,0
1989,335000,4,2,2330,7050,2,0,8,2330,0,1998,0
1990,962000,4,2,3320,20100,1,0,8,1810,1510,1981,0
1991,299000,3,1,1730,14270,1,0,7,1730,0,1959,0
1992,399950,4,2,3110,5868,2,0,8,3110,0,2001,0
1993,322000,3,1,1230,9660,1,0,7,1230,0,1968,0
1994,430000,2,1,950,4625,1,0,7,950,0,1949,0
1995,307000,3,1,1890,13860,1,0,7,1890,0,1966,0
1996,194000,3,1,1010,5000,1,0,6,1010,0,1943,0
1997,180000,3,1,1010,8581,1,0,6,1010,0,1920,0
1998,465000,4,2,2340,13383,1,0,8,1170,1170,1983,0
1999,722500,4,2,2460,9296,2,0,9,2460,0,1978,0
2000,470450,2,1,1010,3400,1,0,7,1010,0,1921,0
2001,280000,3,2,1650,6000,2,0,7,1650,0,1990,0
2002,176250,4,2,1440,6702,1,0,7,1440,0,1966,0
2003,560000,5,1,1710,9100,1,0,7,1320,390,1926,0
2004,830000,3,2,2760,11287,2,0,10,2000,760,1991,0
2005,276900,2,1,1350,10096,1,0,7,1350,0,1952,0
2006,625000,3,1,1660,4800,2,0,7,1660,0,1906,2014
2007,1020000,4,2,2960,4760,2,0,8,2160,800,1900,0
2008,463500,1,1,1090,8750,1,0,6,1090,0,1924,0
2009,485000,3,2,3110,9015,2,0,9,3110,0,1990,0
2010,272000,3,2,1380,7476,1,0,7,1380,0,1989,0
2011,305000,2,1,1290,3140,2,0,7,1290,0,2008,0
2012,760000,3,2,1980,13964,1,0,7,1980,0,1959,0
2013,387500,2,1,870,6126,1,0,7,870,0,1938,0
2014,352000,4,2,2470,5015,2,0,8,2470,0,2004,0
2015,507000,3,1,2140,40098,1,0,8,1490,650,1950,0
2016,156000,3,1,770,9750,1,0,6,770,0,1941,0
2017,580000,3,3,1490,857,3,0,8,1220,270,2001,0
2018,630000,4,2,2510,35020,1,0,8,1610,900,1977,0
2019,275000,5,1,1950,9000,1,0,7,1130,820,1964,0
2020,835000,5,4,3600,14720,1,0,8,1800,1800,1960,0
2021,340000,4,2,2380,7850,2,0,8,2380,0,1995,0
2022,329350,2,1,720,6687,1,0,6,720,0,1942,0
2023,1480000,3,3,4070,26000,2,0,11,4070,0,1991,0
2024,475000,3,1,1250,150117,1,0,7,1250,0,1975,0
2025,719950,3,2,2190,2416,3,0,8,2190,0,2014,0
2026,235000,1,1,810,2451,1,0,7,810,0,1941,0
2027,875000,3,1,2440,5750,1,0,8,1320,1120,1939,0
2028,380000,4,1,1740,9150,1,0,7,1740,0,1974,0
2029,325000,3,2,1480,97138,1,0,7,1480,0,1984,0
2030,475000,4,2,2120,57050,2,0,9,2120,0,1989,0
2031,152900,1,1,900,4368,1,0,6,900,0,1915,1950
2032,210000,2,2,1190,7570,1,0,6,1190,0,1939,0
2033,350000,4,1,1010,6000,1,0,6,750,260,1925,0
2034,505000,3,2,2100,17882,2,0,8,2100,0,1985,0
2035,464900,4,2,2020,8424,1,0,7,1380,640,1979,0
2036,650000,3,2,2520,5980,1,0,8,1790,730,1957,0
2037,369950,2,2,1370,1140,2,0,8,1080,290,2009,0
2038,250000,3,2,1530,2890,2,0,7,1530,0,2001,0
2039,320000,3,2,1530,2890,2,0,7,1530,0,2001,0
2040,2530000,4,4,5040,16048,1,0,10,3420,1620,1950,0
2041,340000,4,2,2530,24700,2,0,7,2530,0,1974,0
2042,440000,2,1,1010,1968,1,0,5,1010,0,1906,0
2043,219950,3,1,1200,7727,1,0,7,1200,0,1959,0
2044,940000,4,3,2720,11740,1,0,9,2720,0,1957,0
2045,399950,4,1,1850,6125,1,0,6,1110,740,1945,0
2046,1570000,3,2,2340,8828,1,0,9,2340,0,1954,0
2047,528000,4,1,1860,9750,1,0,7,1460,400,1969,0
2048,545000,4,1,1940,8990,1,0,8,1560,380,1956,0
2049,575000,2,2,1680,6194,1,0,8,1680,0,2004,0
2050,235000,4,2,1770,10184,1,0,8,1250,520,1979,0
2051,272000,3,2,1790,6371,2,0,8,1790,0,1998,0
2052,380000,4,1,1720,9600,1,0,8,1720,0,1969,0
2053,195000,3,1,1280,6967,1,0,7,1280,0,1949,0
2054,297000,3,2,1690,4988,2,0,7,1690,0,2002,0
2055,349000,4,2,2190,7294,2,0,8,2190,0,2003,0
2056,320000,2,1,710,5200,1,0,6,710,0,1942,0
2057,319990,4,1,1890,10707,1,0,7,1890,0,1962,0
2058,439900,2,2,1410,12282,1,0,8,1410,0,1909,1988
2059,429000,3,3,2210,3600,2,0,8,1820,390,1995,0
2060,272500,3,2,1540,6250,1,0,7,1540,0,1998,0
2061,400000,4,2,1350,7255,1,0,7,1350,0,1959,0
2062,462000,5,2,1380,4300,1,0,7,1380,0,1916,0
2063,510000,2,1,890,6095,1,0,7,890,0,1947,0
2064,550000,3,2,1900,3255,2,0,8,1900,0,1988,2000
2065,150000,3,1,1240,5200,1,0,6,1240,0,1969,0
2066,460000,3,2,1730,8490,1,0,7,1210,520,1969,0
2067,632500,4,2,2090,10306,2,0,10,2090,0,1986,0
2068,361000,3,1,1650,11220,1,0,7,1650,0,1969,0
2069,437000,3,2,1130,1221,2,0,8,1030,100,2004,0
2070,370000,6,2,3240,5750,1,0,6,2160,1080,1950,0
2071,884250,4,2,3840,12151,2,0,10,3840,0,1998,0
2072,225000,3,1,1200,9936,1,0,6,1200,0,1969,0
2073,235000,2,1,870,5000,1,0,6,870,0,1949,0
2074,767500,6,3,2410,6000,2,0,9,2220,190,1916,1990
2075,1200000,3,1,1560,8078,1,1,6,1560,0,1928,0
2076,715000,3,2,2410,46609,2,0,9,2410,0,1989,0
2077,417000,4,2,2300,7700,1,0,7,1380,920,1959,0
2078,199000,3,1,1390,12145,1,0,7,1390,0,1964,0
2079,875000,5,2,2920,5568,2,0,8,2320,600,1906,0
2080,545000,4,1,1370,3708,1,0,7,1370,0,1926,0
2081,192500,2,1,950,7692,1,0,6,950,0,1926,0
2082,822500,3,2,3090,7708,2,0,10,3090,0,1999,0
2083,800000,4,2,2390,10000,1,0,9,1590,800,1975,0
2084,1250000,3,2,2070,4944,2,0,9,2070,0,1930,0
2085,3850000,4,4,5770,21300,2,1,11,5770,0,1980,0
2086,295000,3,2,1460,7936,2,0,7,1460,0,1995,0
2087,419000,2,1,1510,4980,1,0,8,1510,0,2006,0
2088,1200000,5,3,5180,19606,1,0,11,2610,2570,1993,0
2089,750000,4,2,3430,13907,2,0,11,3430,0,1995,0
2090,502000,4,1,1700,8400,1,0,7,1700,0,1953,0
2091,1030000,3,1,2640,8000,1,0,9,1320,1320,1960,0
2092,398500,3,1,1200,15960,1,0,6,1200,0,1945,0
2093,700000,2,1,1850,4945,1,0,7,1850,0,1907,1969
2094,248000,5,1,1510,9078,1,0,7,1510,0,1959,0
2095,800000,4,2,2130,2800,1,0,7,1070,1060,1922,0
2096,383000,4,2,2640,8055,2,0,9,2640,0,2004,0
2097,688000,4,3,3000,4000,1,0,8,1970,1030,1913,2014
2098,521000,3,2,1870,5455,1,0,7,1060,810,1926,0
2099,365000,2,1,990,9223,1,0,7,990,0,1949,0
2100,491000,3,2,2005,7000,1,0,7,1605,400,1980,0
2101,643000,3,2,2030,7700,1,0,8,1400,630,1965,0
2102,279000,3,2,1500,7350,1,0,7,1060,440,1979,0
2103,583500,4,1,1530,3900,1,0,7,1530,0,1908,0
2104,310000,3,2,1990,3600,2,0,7,1990,0,2004,0
2105,310000,3,1,1420,7650,1,0,7,1100,320,1984,0
2106,280000,3,1,1400,13975,1,0,6,1400,0,1956,0
2107,272000,4,2,1870,5692,2,0,7,1870,0,2004,0
2108,870000,4,3,3040,36246,1,0,9,2680,360,1923,2014
2109,307000,3,2,1790,7259,1,0,7,1390,400,1980,0
2110,490000,2,1,1590,4500,1,0,7,920,670,1946,0
2111,399950,3,2,2050,9396,1,0,7,1170,880,1960,0
2112,1640000,5,3,4220,26784,1,0,10,2110,2110,1958,2006
2113,989000,5,4,4030,13474,2,0,11,4030,0,2000,0
2114,264950,4,1,1770,9011,1,0,7,1050,720,1983,0
2115,491500,4,2,2100,7236,1,0,8,1400,700,1979,0
2116,345000,3,2,2120,15003,2,0,7,2120,0,1984,0
2117,339900,4,1,2600,18042,1,0,8,2020,580,1969,0
2118,852000,3,3,2400,4000,2,0,7,1860,540,1905,0
2119,585000,5,3,3180,40946,1,0,7,1690,1490,1968,0
2120,723000,4,2,2790,8793,1,0,8,1640,1150,1977,0
2121,594000,3,2,2080,70567,2,0,8,2080,0,1990,0
2122,405000,2,1,1370,4102,2,0,7,1370,0,1987,0
2123,725500,4,2,2790,74495,2,0,9,2790,0,1997,0
2124,800000,2,1,1740,5719,1,0,8,1740,0,1955,0
2125,1330000,3,3,6400,76665,1,0,10,3810,2590,1966,0
2126,180500,3,2,1800,8518,2,0,7,1800,0,1996,0
2127,325000,3,2,1800,8518,2,0,7,1800,0,1996,0
2128,235000,3,1,1190,7280,1,0,7,1190,0,1968,0
2129,330000,2,1,860,8308,1,0,7,860,0,1948,0
2130,678500,3,2,2460,6600,1,0,8,1370,1090,1952,0
2131,463000,4,2,1980,6660,2,0,7,1980,0,1974,0
2132,250000,2,1,670,4640,1,0,6,670,0,1943,0
2133,655000,3,2,1410,4800,1,0,8,1410,0,1927,0
2134,239900,4,2,1860,7000,1,0,8,1120,740,1979,0
2135,185000,3,1,980,9135,1,0,7,980,0,1955,0
2136,1740000,4,2,3040,5000,2,0,9,2080,960,1926,0
2137,251700,3,2,1810,11800,1,0,7,1240,570,1977,0
2138,400000,4,2,1560,8250,1,0,8,1320,240,1964,0
2139,735000,4,1,2100,7960,1,0,8,1340,760,1955,0
2140,1700000,5,2,2500,15250,2,1,8,2500,0,1942,0
2141,82500,2,1,520,22334,1,0,5,520,0,1951,0
2142,765000,4,4,3010,7221,2,0,10,3010,0,2004,0
2143,292500,4,1,2140,8162,1,0,7,1420,720,1968,0
2144,270000,3,2,2390,7000,1,0,7,1990,400,1970,0
2145,415000,2,1,1510,6807,1,0,7,1090,420,1939,0
2146,950000,4,1,2210,19025,1,0,7,1460,750,1952,0
2147,353000,3,2,2170,8396,2,0,7,2170,0,1995,0
2148,670950,3,2,1790,2375,3,0,8,1790,0,2007,0
2149,280950,3,1,1390,8700,1,0,7,840,550,1912,0
2150,585000,3,1,1850,7735,1,0,8,1850,0,1983,0
2151,525000,2,1,1480,43645,1,0,8,1480,0,1974,2006
2152,605000,3,1,1850,8823,1,0,8,1370,480,1973,0
2153,1010000,4,3,3350,3752,2,0,9,2550,800,2007,0
2154,245990,3,1,1040,8410,1,0,7,1040,0,1942,2014
2155,535000,4,2,2810,12607,2,0,10,2810,0,1985,0
2156,410000,1,1,1010,5750,1,0,7,1010,0,1911,1948
2157,550000,3,2,2250,7752,2,0,8,2250,0,1988,0
2158,665000,3,1,1800,8000,1,0,8,1800,0,1972,0
2159,455000,3,1,2400,17239,1,0,7,1890,510,1940,0
2160,440000,4,1,1780,4000,1,0,7,1780,0,1922,0
2161,332000,3,2,2120,14915,1,0,9,1720,400,1979,0
2162,280000,3,2,1860,6607,2,0,7,1860,0,1989,0
2163,570000,3,3,1460,1021,2,0,8,1150,310,2006,0
2164,250000,3,1,1230,10350,1,0,7,1230,0,1957,0
2165,238000,2,1,1088,8453,1,0,6,1088,0,1952,2009
2166,265000,3,1,800,5760,1,0,6,700,100,1949,0
2167,306000,3,1,1190,10350,1,0,7,1190,0,1959,0
2168,345000,5,2,1940,4182,1,0,7,1240,700,2002,0
2169,765000,4,2,3300,10764,1,0,9,1720,1580,1971,0
2170,346300,4,2,2590,11018,2,0,8,2590,0,1998,0
2171,342500,3,2,2080,11375,1,0,8,2080,0,2002,0
2172,501000,4,2,2680,5439,2,0,7,2680,0,2000,0
2173,270000,3,2,1670,8364,1,0,7,1300,370,1990,0
2174,638000,3,1,1830,4400,1,0,8,1720,110,1930,0
2175,460000,3,1,1400,2003,1,0,8,700,700,1908,2006
2176,760000,4,1,2770,8521,1,0,7,1470,1300,1953,0
2177,1090000,3,2,3630,11019,1,0,9,2150,1480,1972,0
2178,234000,3,1,1040,8128,1,0,6,1040,0,1983,0
2179,1650000,3,2,2690,8890,2,1,10,2690,0,1975,1991
2180,488000,5,2,2020,5000,1,0,7,2020,0,1938,0
2181,1550000,5,2,2450,20805,2,0,9,2450,0,1963,0
2182,499000,4,3,2030,12675,2,0,7,2030,0,1982,0
2183,150000,3,1,1450,6776,1,0,7,1450,0,1952,0
2184,333000,4,2,2400,7270,2,0,8,2400,0,1993,0
2185,700000,4,2,2870,8625,1,0,8,1860,1010,1959,0
2186,275000,4,1,1340,22500,1,0,7,1340,0,1926,0
2187,330000,3,2,1680,11312,1,0,7,1080,600,1959,0
2188,360000,4,2,1850,8827,1,0,7,1850,0,1969,0
2189,467000,3,1,1220,8040,1,0,7,1220,0,1965,0
2190,568000,3,2,2320,57063,1,0,9,1790,530,1979,0
2191,605000,5,2,3220,9603,2,0,8,3220,0,1972,0
2192,750000,4,2,3190,9023,2,0,9,3190,0,2005,0
2193,760000,3,2,3530,69834,2,0,10,3530,0,1994,0
2194,265000,3,1,2050,10519,1,0,7,1240,810,1979,0
2195,490000,3,1,1720,12540,1,0,7,1720,0,1956,0
2196,360000,4,2,2850,4650,2,0,8,2850,0,2004,0
2197,311750,4,2,2270,12000,1,0,7,1290,980,1976,0
2198,399000,3,2,1880,12473,1,0,8,1420,460,1958,0
2199,347000,4,2,2770,9751,2,0,8,2770,0,1989,0
2200,1680000,4,3,4490,34982,2,0,12,4490,0,1998,0
2201,585000,4,2,3110,6479,2,0,9,3110,0,2005,0
2202,340000,4,2,2360,7475,2,0,8,2360,0,1992,0
2203,612000,3,2,2180,5496,2,0,8,2180,0,1994,0
2204,230000,2,1,1910,3376,2,0,8,1910,0,1980,0
2205,604000,4,2,2260,7753,2,0,9,2260,0,1989,0
2206,250000,3,1,1770,8868,1,0,7,1770,0,1959,0
2207,258500,3,2,1460,7930,1,0,7,1460,0,1989,0
2208,783000,4,2,2080,5000,1,0,8,1470,610,1940,0
2209,1050000,5,2,2960,7680,1,0,8,1550,1410,1958,0
2210,760000,4,2,3220,4031,2,0,9,3220,0,2002,0
2211,276000,3,1,1140,5000,1,0,7,1140,0,1960,0
2212,550000,4,2,1660,12377,1,0,8,1660,0,1966,0
2213,398000,4,1,1430,6240,1,0,7,1430,0,1953,0
2214,775000,3,3,1820,4300,1,0,8,1620,200,1914,1983
2215,1030000,4,3,3540,10202,2,0,8,2720,820,1988,0
2216,327000,4,1,1620,6000,1,0,7,1620,0,1905,0
2217,564500,4,2,3100,14568,2,0,8,3100,0,1995,0
2218,782000,4,1,1500,6820,1,0,7,1500,0,1905,0
2219,398000,4,2,2820,5510,2,0,9,2820,0,2005,0
2220,257000,3,1,1850,10920,1,0,6,1850,0,1915,0
2221,235000,4,2,1570,9415,2,0,7,1570,0,1984,0
2222,453000,4,2,2300,37533,1,0,8,1550,750,1979,0
2223,535000,2,1,920,9000,1,0,6,920,0,1954,0
2224,275000,3,2,1600,7000,2,0,8,1600,0,1993,0
2225,665000,3,2,2630,10047,2,0,9,2630,0,1996,0
2226,670000,4,2,3020,13530,1,0,8,1540,1480,1977,0
2227,465000,3,1,1490,10757,1,0,7,1060,430,1966,0
2228,210000,3,1,1160,5200,1,0,7,1160,0,1970,0
2229,265000,4,2,2040,4443,2,0,8,2040,0,2001,0
